killmail id,killmail time,ship type id,ship name
70854582,2018-06-24T05:05:59Z,17715,Gila
70854365,2018-06-24T04:52:07Z,12015,Muninn
70852809,2018-06-24T03:21:56Z,17715,Gila
70851692,2018-06-24T02:11:32Z,17715,Gila
70851558,2018-06-24T02:00:50Z,12019,Sacrilege
70850120,2018-06-24T00:26:54Z,17715,Gila
70849967,2018-06-24T00:19:11Z,17634,Caracal Navy Issue
70849810,2018-06-24T00:07:24Z,17720,Cynabal
70849646,2018-06-23T23:55:26Z,626,Vexor
70849098,2018-06-23T23:25:56Z,12019,Sacrilege
70846467,2018-06-23T21:27:25Z,11999,Vagabond
70845978,2018-06-23T21:04:42Z,17715,Gila
70845454,2018-06-23T20:46:11Z,11993,Cerberus
70845447,2018-06-23T20:45:50Z,17715,Gila
70841181,2018-06-23T18:11:10Z,17715,Gila
70840859,2018-06-23T17:56:12Z,17843,Vexor Navy Issue
70840826,2018-06-23T17:54:20Z,17715,Gila
70840439,2018-06-23T17:39:42Z,17715,Gila
70839039,2018-06-23T16:52:20Z,17715,Gila
70838616,2018-06-23T16:33:23Z,17634,Caracal Navy Issue
70838244,2018-06-23T16:17:18Z,17715,Gila
70837763,2018-06-23T15:58:10Z,17715,Gila
70837704,2018-06-23T15:55:16Z,17922,Ashimmu
70837407,2018-06-23T15:41:41Z,12013,Broadsword
70837350,2018-06-23T15:39:40Z,626,Vexor
70837232,2018-06-23T15:34:54Z,12005,Ishtar
70836970,2018-06-23T15:24:37Z,17715,Gila
70836698,2018-06-23T15:11:16Z,621,Caracal
70834309,2018-06-23T13:34:54Z,11993,Cerberus
70833289,2018-06-23T12:42:39Z,17715,Gila
70832841,2018-06-23T12:12:46Z,17718,Phantasm
70832737,2018-06-23T12:03:33Z,17715,Gila
70832427,2018-06-23T11:34:52Z,47270,Vedmak
70831787,2018-06-23T10:33:28Z,12005,Ishtar
70831676,2018-06-23T10:29:30Z,629,Rupture
70830954,2018-06-23T09:46:28Z,627,Thorax
70829871,2018-06-23T08:43:43Z,17715,Gila
70829245,2018-06-23T08:07:25Z,17715,Gila
70828180,2018-06-23T06:45:16Z,17715,Gila
70828094,2018-06-23T06:42:23Z,17715,Gila
70827139,2018-06-23T05:37:20Z,11993,Cerberus
70826697,2018-06-23T05:10:34Z,626,Vexor
70826580,2018-06-23T05:02:53Z,12019,Sacrilege
70826452,2018-06-23T04:54:54Z,12019,Sacrilege
70826395,2018-06-23T04:51:09Z,12023,Deimos
70825858,2018-06-23T04:27:19Z,626,Vexor
70825515,2018-06-23T04:08:04Z,29340,Osprey Navy Issue
70824232,2018-06-23T02:34:12Z,2006,Omen
70822597,2018-06-23T00:59:55Z,17715,Gila
70820668,2018-06-22T23:28:51Z,17715,Gila
70820600,2018-06-22T23:24:45Z,47270,Vedmak
70819894,2018-06-22T22:48:22Z,17715,Gila
70819298,2018-06-22T22:22:41Z,17715,Gila
70819206,2018-06-22T22:17:50Z,17634,Caracal Navy Issue
70818932,2018-06-22T22:07:18Z,626,Vexor
70816850,2018-06-22T20:49:32Z,626,Vexor
70814939,2018-06-22T19:31:03Z,12015,Muninn
70814778,2018-06-22T19:21:25Z,12005,Ishtar
70814074,2018-06-22T18:46:03Z,11993,Cerberus
70813750,2018-06-22T18:30:27Z,17715,Gila
70813519,2018-06-22T18:17:20Z,17715,Gila
70812778,2018-06-22T17:46:03Z,17843,Vexor Navy Issue
70810653,2018-06-22T15:36:11Z,17715,Gila
70810315,2018-06-22T15:19:52Z,17715,Gila
70809373,2018-06-22T14:21:46Z,17715,Gila
70809107,2018-06-22T14:04:51Z,17715,Gila
70808586,2018-06-22T13:38:23Z,17634,Caracal Navy Issue
70807967,2018-06-22T13:00:49Z,12019,Sacrilege
70807663,2018-06-22T12:42:29Z,17715,Gila
70807470,2018-06-22T12:33:15Z,621,Caracal
70807118,2018-06-22T12:01:12Z,621,Caracal
70806911,2018-06-22T11:34:16Z,17715,Gila
70806072,2018-06-22T09:56:18Z,621,Caracal
70803901,2018-06-22T06:31:00Z,17715,Gila
70801395,2018-06-22T03:01:19Z,626,Vexor
70801099,2018-06-22T02:39:31Z,17715,Gila
70801089,2018-06-22T02:38:52Z,17715,Gila
70800266,2018-06-22T01:32:58Z,17843,Vexor Navy Issue
70798922,2018-06-21T23:47:29Z,17715,Gila
70798914,2018-06-21T23:47:07Z,17715,Gila
70798355,2018-06-21T23:05:39Z,627,Thorax
70796314,2018-06-21T20:59:43Z,12019,Sacrilege
70795974,2018-06-21T20:45:30Z,17715,Gila
70795433,2018-06-21T20:29:08Z,12019,Sacrilege
70795230,2018-06-21T20:21:06Z,621,Caracal
70794449,2018-06-21T19:50:55Z,17715,Gila
70792940,2018-06-21T18:38:42Z,17715,Gila
70792861,2018-06-21T18:35:39Z,17715,Gila
70792791,2018-06-21T18:31:42Z,17715,Gila
70792465,2018-06-21T18:16:27Z,12005,Ishtar
70792400,2018-06-21T18:11:49Z,628,Arbitrator
70792282,2018-06-21T18:07:04Z,17715,Gila
70790939,2018-06-21T17:03:06Z,17715,Gila
70790641,2018-06-21T16:43:19Z,17715,Gila
70790536,2018-06-21T16:37:47Z,624,Maller
70790448,2018-06-21T16:30:51Z,621,Caracal
70790224,2018-06-21T16:15:37Z,17715,Gila
70790036,2018-06-21T16:02:35Z,12019,Sacrilege
70789922,2018-06-21T15:56:17Z,17715,Gila
70789779,2018-06-21T15:46:23Z,17922,Ashimmu
70789293,2018-06-21T15:11:56Z,12019,Sacrilege
70789184,2018-06-21T15:04:18Z,17715,Gila
70789059,2018-06-21T14:53:41Z,17715,Gila
70787931,2018-06-21T13:48:11Z,623,Moa
70786810,2018-06-21T12:14:12Z,621,Caracal
70786738,2018-06-21T12:06:24Z,17715,Gila
70786403,2018-06-21T11:32:28Z,12019,Sacrilege
70786028,2018-06-21T10:41:47Z,17715,Gila
70785948,2018-06-21T10:34:31Z,621,Caracal
70784274,2018-06-21T07:35:49Z,17715,Gila
70784014,2018-06-21T07:06:39Z,17715,Gila
70783882,2018-06-21T06:51:03Z,12019,Sacrilege
70782596,2018-06-21T04:34:39Z,621,Caracal
70781807,2018-06-21T03:28:44Z,17715,Gila
70781314,2018-06-21T02:48:58Z,12019,Sacrilege
70780776,2018-06-21T02:07:26Z,17715,Gila
70779827,2018-06-21T01:03:53Z,17709,Omen Navy Issue
70779458,2018-06-21T00:34:44Z,11993,Cerberus
70777376,2018-06-20T22:34:36Z,2006,Omen
70775881,2018-06-20T21:16:37Z,17715,Gila
70773321,2018-06-20T19:39:28Z,627,Thorax
70772612,2018-06-20T19:13:57Z,17922,Ashimmu
70772440,2018-06-20T19:08:16Z,17715,Gila
70771995,2018-06-20T18:53:08Z,2006,Omen
70771711,2018-06-20T18:41:22Z,12019,Sacrilege
70770950,2018-06-20T18:10:35Z,628,Arbitrator
70770840,2018-06-20T18:05:45Z,627,Thorax
70770807,2018-06-20T18:04:07Z,17715,Gila
70770613,2018-06-20T17:56:38Z,621,Caracal
70770083,2018-06-20T17:30:13Z,12005,Ishtar
70769523,2018-06-20T16:59:20Z,626,Vexor
70768674,2018-06-20T16:03:08Z,627,Thorax
70768333,2018-06-20T15:47:09Z,12005,Ishtar
70767096,2018-06-20T14:19:18Z,17715,Gila
70766895,2018-06-20T14:08:09Z,621,Caracal
70764872,2018-06-20T11:29:19Z,17715,Gila
70764494,2018-06-20T10:27:07Z,626,Vexor
70763727,2018-06-20T09:24:07Z,17715,Gila
70763081,2018-06-20T08:17:51Z,12005,Ishtar
70762837,2018-06-20T07:57:35Z,33470,Stratios
70762335,2018-06-20T07:10:24Z,621,Caracal
70761898,2018-06-20T06:22:37Z,621,Caracal
70761609,2018-06-20T05:57:19Z,623,Moa
70760917,2018-06-20T04:53:03Z,626,Vexor
70759393,2018-06-20T03:05:00Z,627,Thorax
70759153,2018-06-20T02:53:55Z,17715,Gila
70758992,2018-06-20T02:44:08Z,11993,Cerberus
70758708,2018-06-20T02:25:50Z,12005,Ishtar
70758646,2018-06-20T02:23:17Z,12005,Ishtar
70758131,2018-06-20T01:53:36Z,17715,Gila
70757560,2018-06-20T01:10:42Z,29344,Exequror Navy Issue
70757339,2018-06-20T00:54:13Z,17715,Gila
70757078,2018-06-20T00:30:20Z,626,Vexor
70756758,2018-06-20T00:12:16Z,17715,Gila
70756522,2018-06-19T23:57:09Z,17715,Gila
70755636,2018-06-19T22:57:33Z,17715,Gila
70755635,2018-06-19T22:57:26Z,17715,Gila
70755520,2018-06-19T22:47:02Z,17715,Gila
70755510,2018-06-19T22:46:13Z,17715,Gila
70754732,2018-06-19T21:58:23Z,17715,Gila
70754708,2018-06-19T21:57:10Z,17715,Gila
70754501,2018-06-19T21:46:11Z,33470,Stratios
70754500,2018-06-19T21:46:11Z,626,Vexor
70754165,2018-06-19T21:28:04Z,12019,Sacrilege
70753098,2018-06-19T20:36:09Z,11993,Cerberus
70752106,2018-06-19T19:52:11Z,17715,Gila
70750600,2018-06-19T18:48:30Z,17715,Gila
70748210,2018-06-19T16:49:23Z,629,Rupture
70747876,2018-06-19T16:34:11Z,624,Maller
70746734,2018-06-19T15:38:17Z,12005,Ishtar
70746064,2018-06-19T15:10:59Z,626,Vexor
70746057,2018-06-19T15:10:27Z,17715,Gila
70746015,2018-06-19T15:07:25Z,29340,Osprey Navy Issue
70745761,2018-06-19T15:04:27Z,17634,Caracal Navy Issue
70745373,2018-06-19T14:38:18Z,17715,Gila
70745312,2018-06-19T14:34:22Z,17715,Gila
70745029,2018-06-19T14:19:44Z,17715,Gila
70745008,2018-06-19T14:18:35Z,621,Caracal
70744155,2018-06-19T13:25:09Z,17715,Gila
70743207,2018-06-19T12:13:35Z,17715,Gila
70742821,2018-06-19T11:46:18Z,629,Rupture
70742804,2018-06-19T11:42:34Z,12023,Deimos
70741412,2018-06-19T09:00:31Z,17715,Gila
70741306,2018-06-19T08:49:43Z,17715,Gila
70739752,2018-06-19T06:19:21Z,17715,Gila
70739574,2018-06-19T05:52:58Z,11993,Cerberus
70739411,2018-06-19T05:36:26Z,33470,Stratios
70738804,2018-06-19T04:39:27Z,17715,Gila
70738252,2018-06-19T03:52:02Z,17715,Gila
70737903,2018-06-19T03:35:10Z,17715,Gila
70737550,2018-06-19T03:08:27Z,17715,Gila
70737160,2018-06-19T02:42:50Z,17715,Gila
70736124,2018-06-19T01:45:59Z,624,Maller
70735860,2018-06-19T01:29:09Z,626,Vexor
70734261,2018-06-18T23:56:42Z,33470,Stratios
70733993,2018-06-18T23:34:56Z,17715,Gila
70733694,2018-06-18T23:12:08Z,621,Caracal
70733528,2018-06-18T23:07:26Z,17718,Phantasm
70733344,2018-06-18T22:56:58Z,621,Caracal
70732371,2018-06-18T22:03:22Z,12019,Sacrilege
70732073,2018-06-18T21:45:16Z,17715,Gila
70730594,2018-06-18T20:35:53Z,17715,Gila
70730508,2018-06-18T20:31:34Z,17715,Gila
70730415,2018-06-18T20:27:56Z,17718,Phantasm
70730221,2018-06-18T20:19:38Z,17715,Gila
70730181,2018-06-18T20:18:10Z,29344,Exequror Navy Issue
70730145,2018-06-18T20:16:29Z,17715,Gila
70730107,2018-06-18T20:14:42Z,12019,Sacrilege
70729823,2018-06-18T20:00:45Z,621,Caracal
70729475,2018-06-18T19:46:45Z,17715,Gila
70728922,2018-06-18T19:23:23Z,17715,Gila
70728578,2018-06-18T19:08:11Z,17715,Gila
70728077,2018-06-18T18:45:57Z,17715,Gila
70727651,2018-06-18T18:26:48Z,621,Caracal
70727340,2018-06-18T18:10:53Z,17720,Cynabal
70727192,2018-06-18T18:03:49Z,17843,Vexor Navy Issue
70726697,2018-06-18T17:39:34Z,17713,Stabber Fleet Issue
70726252,2018-06-18T17:17:58Z,626,Vexor
70726104,2018-06-18T17:10:12Z,627,Thorax
70725916,2018-06-18T17:02:01Z,17715,Gila
70725913,2018-06-18T17:01:54Z,17715,Gila
70725444,2018-06-18T16:33:52Z,621,Caracal
70724992,2018-06-18T16:11:24Z,17715,Gila
70724895,2018-06-18T16:06:38Z,621,Caracal
70724607,2018-06-18T15:49:51Z,17713,Stabber Fleet Issue
70724584,2018-06-18T15:48:52Z,621,Caracal
70724408,2018-06-18T15:38:14Z,17715,Gila
70724109,2018-06-18T15:25:19Z,17715,Gila
70723770,2018-06-18T15:02:12Z,12005,Ishtar
70723483,2018-06-18T14:48:31Z,17843,Vexor Navy Issue
70722543,2018-06-18T13:54:42Z,17715,Gila
70722295,2018-06-18T13:37:01Z,622,Stabber
70722261,2018-06-18T13:34:26Z,17715,Gila
70721936,2018-06-18T13:21:41Z,17713,Stabber Fleet Issue
70721375,2018-06-18T12:48:47Z,626,Vexor
70719614,2018-06-18T09:40:39Z,17715,Gila
70718635,2018-06-18T08:19:52Z,12019,Sacrilege
70717819,2018-06-18T07:04:44Z,623,Moa
70717439,2018-06-18T06:35:09Z,621,Caracal
70717019,2018-06-18T06:01:20Z,12005,Ishtar
70716800,2018-06-18T05:37:23Z,17715,Gila
70715457,2018-06-18T03:57:54Z,12005,Ishtar
70715093,2018-06-18T03:30:49Z,621,Caracal
70714465,2018-06-18T02:52:28Z,628,Arbitrator
70714334,2018-06-18T02:44:11Z,17715,Gila
70713853,2018-06-18T02:16:27Z,17715,Gila
70713694,2018-06-18T02:05:03Z,17709,Omen Navy Issue
70713390,2018-06-18T01:38:24Z,17715,Gila
70712976,2018-06-18T01:09:07Z,11993,Cerberus
70712109,2018-06-18T00:06:10Z,17715,Gila
70711488,2018-06-17T23:29:30Z,17715,Gila
70709468,2018-06-17T21:41:13Z,17715,Gila
70709120,2018-06-17T21:26:43Z,628,Arbitrator
70708759,2018-06-17T21:15:05Z,17715,Gila
70708511,2018-06-17T21:07:38Z,12023,Deimos
70708317,2018-06-17T21:00:54Z,621,Caracal
70708282,2018-06-17T20:59:49Z,17715,Gila
70707718,2018-06-17T20:45:50Z,12019,Sacrilege
70707713,2018-06-17T20:45:38Z,17715,Gila
70707670,2018-06-17T20:44:37Z,626,Vexor
70707530,2018-06-17T20:41:09Z,17715,Gila
70707383,2018-06-17T20:34:03Z,627,Thorax
70707232,2018-06-17T20:29:13Z,17715,Gila
70706616,2018-06-17T20:09:46Z,47270,Vedmak
70705652,2018-06-17T19:43:20Z,12019,Sacrilege
70705386,2018-06-17T19:34:19Z,621,Caracal
70705146,2018-06-17T19:27:00Z,621,Caracal
70704691,2018-06-17T19:15:23Z,12019,Sacrilege
70704598,2018-06-17T19:10:17Z,12003,Zealot
70704253,2018-06-17T18:58:48Z,17715,Gila
70703890,2018-06-17T18:48:16Z,17715,Gila
70703831,2018-06-17T18:45:53Z,17715,Gila
70702053,2018-06-17T17:47:35Z,17715,Gila
70701801,2018-06-17T17:38:25Z,621,Caracal
70701202,2018-06-17T17:17:21Z,33470,Stratios
70700139,2018-06-17T16:47:34Z,17715,Gila
70699761,2018-06-17T16:34:08Z,17715,Gila
70699433,2018-06-17T16:22:34Z,47270,Vedmak
70699259,2018-06-17T16:17:04Z,11993,Cerberus
70699243,2018-06-17T16:16:27Z,12005,Ishtar
70698688,2018-06-17T16:02:20Z,17709,Omen Navy Issue
70698631,2018-06-17T15:59:46Z,17713,Stabber Fleet Issue
70698516,2018-06-17T15:53:23Z,17715,Gila
70698412,2018-06-17T15:48:11Z,17715,Gila
70696921,2018-06-17T14:44:10Z,12019,Sacrilege
70696665,2018-06-17T14:31:56Z,12019,Sacrilege
70696246,2018-06-17T14:17:13Z,17715,Gila
70695752,2018-06-17T13:59:02Z,17715,Gila
70695695,2018-06-17T13:56:47Z,12019,Sacrilege
70695639,2018-06-17T13:54:10Z,627,Thorax
70695208,2018-06-17T13:36:10Z,2006,Omen
70695147,2018-06-17T13:33:48Z,624,Maller
70695059,2018-06-17T13:30:00Z,621,Caracal
70694891,2018-06-17T13:25:03Z,12019,Sacrilege
70694348,2018-06-17T13:03:24Z,12019,Sacrilege
70693336,2018-06-17T12:15:25Z,11993,Cerberus
70692957,2018-06-17T12:07:52Z,17718,Phantasm
70692883,2018-06-17T12:04:34Z,627,Thorax
70692565,2018-06-17T11:45:39Z,17715,Gila
70692432,2018-06-17T11:41:27Z,12019,Sacrilege
70692399,2018-06-17T11:39:01Z,17715,Gila
70692285,2018-06-17T11:33:20Z,12019,Sacrilege
70691864,2018-06-17T10:47:18Z,17715,Gila
70690955,2018-06-17T09:58:42Z,17715,Gila
70690683,2018-06-17T09:46:08Z,17715,Gila
70690216,2018-06-17T09:22:52Z,17715,Gila
70689093,2018-06-17T08:20:25Z,17715,Gila
70689024,2018-06-17T08:16:10Z,626,Vexor
70688936,2018-06-17T08:11:00Z,621,Caracal
70688889,2018-06-17T08:07:40Z,17715,Gila
70688852,2018-06-17T08:05:10Z,626,Vexor
70688845,2018-06-17T08:04:43Z,17715,Gila
70688275,2018-06-17T07:29:52Z,621,Caracal
70686782,2018-06-17T06:13:28Z,17715,Gila
70684743,2018-06-17T04:39:09Z,12005,Ishtar
70684229,2018-06-17T04:05:39Z,17715,Gila
70683672,2018-06-17T03:40:36Z,17715,Gila
70682416,2018-06-17T02:47:33Z,626,Vexor
70682268,2018-06-17T02:37:03Z,626,Vexor
70682165,2018-06-17T02:32:02Z,17715,Gila
70681238,2018-06-17T01:36:57Z,12005,Ishtar
70679999,2018-06-17T00:37:19Z,17715,Gila
70679968,2018-06-17T00:36:23Z,627,Thorax
70679384,2018-06-17T00:00:21Z,17715,Gila
70677331,2018-06-16T22:18:43Z,17715,Gila
70675685,2018-06-16T21:29:49Z,12023,Deimos
70675385,2018-06-16T21:16:51Z,17713,Stabber Fleet Issue
70674553,2018-06-16T20:55:54Z,17715,Gila
70673356,2018-06-16T20:17:33Z,17715,Gila
70671023,2018-06-16T19:09:00Z,17715,Gila
70670850,2018-06-16T19:03:32Z,11993,Cerberus
70670411,2018-06-16T18:46:10Z,17715,Gila
70669729,2018-06-16T18:22:26Z,621,Caracal
70668648,2018-06-16T17:43:17Z,17715,Gila
70668450,2018-06-16T17:36:11Z,12019,Sacrilege
70668430,2018-06-16T17:35:31Z,17715,Gila
70668040,2018-06-16T17:23:07Z,17715,Gila
70667919,2018-06-16T17:18:16Z,12005,Ishtar
70666691,2018-06-16T16:31:54Z,17715,Gila
70666300,2018-06-16T16:16:17Z,626,Vexor
70666218,2018-06-16T16:13:33Z,12005,Ishtar
70665311,2018-06-16T15:45:25Z,17715,Gila
70665252,2018-06-16T15:43:56Z,17715,Gila
70664527,2018-06-16T15:18:56Z,17715,Gila
70664137,2018-06-16T15:04:50Z,621,Caracal
70664129,2018-06-16T15:04:39Z,621,Caracal
70662391,2018-06-16T14:00:57Z,17715,Gila
70661800,2018-06-16T13:40:11Z,17715,Gila
70661618,2018-06-16T13:33:57Z,33818,Orthrus
70661488,2018-06-16T13:28:35Z,17715,Gila
70661080,2018-06-16T13:15:48Z,12005,Ishtar
70660727,2018-06-16T13:03:41Z,17715,Gila
70660548,2018-06-16T12:55:48Z,12005,Ishtar
70659640,2018-06-16T12:19:47Z,17715,Gila
70659149,2018-06-16T11:40:31Z,12005,Ishtar
70658754,2018-06-16T10:52:38Z,33818,Orthrus
70656958,2018-06-16T09:27:18Z,11993,Cerberus
70656745,2018-06-16T09:13:38Z,12005,Ishtar
70656541,2018-06-16T08:59:43Z,17634,Caracal Navy Issue
70656515,2018-06-16T08:57:31Z,12019,Sacrilege
70656413,2018-06-16T08:48:43Z,17715,Gila
70654483,2018-06-16T06:53:25Z,17715,Gila
70654457,2018-06-16T06:52:15Z,12019,Sacrilege
70654178,2018-06-16T06:35:19Z,12019,Sacrilege
70654130,2018-06-16T06:33:34Z,627,Thorax
70651764,2018-06-16T04:16:14Z,17715,Gila
70651497,2018-06-16T04:01:43Z,17715,Gila
70650534,2018-06-16T03:12:00Z,17715,Gila
70650274,2018-06-16T02:57:17Z,17715,Gila
70649941,2018-06-16T02:38:14Z,17634,Caracal Navy Issue
70649781,2018-06-16T02:30:15Z,17715,Gila
70649048,2018-06-16T01:58:04Z,12019,Sacrilege
70647771,2018-06-16T00:53:12Z,621,Caracal
70646818,2018-06-16T00:39:43Z,17715,Gila
70646202,2018-06-16T00:08:57Z,17715,Gila
70645845,2018-06-15T23:51:38Z,17715,Gila
70643670,2018-06-15T22:06:48Z,17715,Gila
70642966,2018-06-15T21:37:53Z,17843,Vexor Navy Issue
70642291,2018-06-15T21:10:25Z,17715,Gila
70641855,2018-06-15T20:54:22Z,17715,Gila
70640844,2018-06-15T20:15:23Z,17715,Gila
70640627,2018-06-15T20:08:40Z,12005,Ishtar
70639741,2018-06-15T19:33:45Z,622,Stabber
70639462,2018-06-15T19:24:45Z,17715,Gila
70638851,2018-06-15T18:58:50Z,33818,Orthrus
70637591,2018-06-15T18:03:25Z,2006,Omen
70636934,2018-06-15T17:34:15Z,17715,Gila
70636789,2018-06-15T17:26:37Z,17715,Gila
70636450,2018-06-15T17:11:22Z,17720,Cynabal
70636160,2018-06-15T16:58:18Z,624,Maller
70635887,2018-06-15T16:47:36Z,47270,Vedmak
70635730,2018-06-15T16:40:09Z,12005,Ishtar
70635533,2018-06-15T16:31:19Z,17715,Gila
70634799,2018-06-15T16:05:50Z,623,Moa
70634743,2018-06-15T16:03:21Z,17715,Gila
70634568,2018-06-15T15:56:01Z,12005,Ishtar
70634065,2018-06-15T15:31:02Z,17715,Gila
70632577,2018-06-15T14:29:35Z,17715,Gila
70632421,2018-06-15T14:25:31Z,626,Vexor
70628741,2018-06-15T10:34:04Z,12005,Ishtar
70626529,2018-06-15T07:52:12Z,17715,Gila
70625973,2018-06-15T07:02:13Z,17715,Gila
70625703,2018-06-15T06:36:37Z,17715,Gila
70625512,2018-06-15T06:22:16Z,621,Caracal
70623822,2018-06-15T04:01:33Z,621,Caracal
70622330,2018-06-15T02:37:48Z,17715,Gila
70622087,2018-06-15T02:20:12Z,17843,Vexor Navy Issue
70621760,2018-06-15T01:54:28Z,12005,Ishtar
70620931,2018-06-15T01:07:11Z,626,Vexor
70620426,2018-06-15T00:33:18Z,17715,Gila
70618863,2018-06-14T22:53:48Z,17715,Gila
70618397,2018-06-14T22:24:33Z,12005,Ishtar
70618216,2018-06-14T22:14:32Z,17715,Gila
70618164,2018-06-14T22:11:41Z,621,Caracal
70617983,2018-06-14T22:00:11Z,12015,Muninn
70617919,2018-06-14T21:57:04Z,629,Rupture
70617882,2018-06-14T21:55:28Z,17715,Gila
70617795,2018-06-14T21:51:27Z,17715,Gila
70616860,2018-06-14T21:07:27Z,11999,Vagabond
70616315,2018-06-14T20:47:01Z,12015,Muninn
70615290,2018-06-14T20:15:38Z,17715,Gila
70615093,2018-06-14T20:09:05Z,17715,Gila
70614442,2018-06-14T19:46:21Z,621,Caracal
70614035,2018-06-14T19:28:52Z,2006,Omen
70612734,2018-06-14T14:50:01Z,17715,Gila
70612726,2018-06-14T14:49:32Z,17715,Gila
70612704,2018-06-14T14:48:24Z,17715,Gila
70612692,2018-06-14T14:47:34Z,47270,Vedmak
70612672,2018-06-14T14:46:32Z,17715,Gila
70612649,2018-06-14T14:45:15Z,17715,Gila
70612643,2018-06-14T14:44:35Z,12019,Sacrilege
70612623,2018-06-14T14:42:38Z,17715,Gila
70612603,2018-06-14T14:41:18Z,12019,Sacrilege
70612596,2018-06-14T14:40:40Z,17715,Gila
70612538,2018-06-14T14:38:08Z,12019,Sacrilege
70612534,2018-06-14T14:37:55Z,626,Vexor
70612526,2018-06-14T14:37:35Z,17715,Gila
70612207,2018-06-14T14:18:53Z,17715,Gila
70611913,2018-06-14T14:03:03Z,12005,Ishtar
70611662,2018-06-14T13:45:13Z,626,Vexor
70611107,2018-06-14T13:12:03Z,11993,Cerberus
70610682,2018-06-14T12:46:16Z,621,Caracal
70610097,2018-06-14T11:59:05Z,12005,Ishtar
70609899,2018-06-14T11:45:14Z,621,Caracal
70609294,2018-06-14T10:25:52Z,17715,Gila
70609289,2018-06-14T10:25:34Z,12005,Ishtar
70608936,2018-06-14T09:59:03Z,12023,Deimos
70608810,2018-06-14T09:47:32Z,17715,Gila
70607509,2018-06-14T07:53:33Z,17715,Gila
70607497,2018-06-14T07:52:14Z,12005,Ishtar
70606325,2018-06-14T06:25:42Z,17709,Omen Navy Issue
70606072,2018-06-14T06:03:33Z,624,Maller
70605819,2018-06-14T05:38:38Z,17715,Gila
70605742,2018-06-14T05:31:31Z,17715,Gila
70605041,2018-06-14T04:35:53Z,17715,Gila
70604737,2018-06-14T04:09:49Z,33818,Orthrus
70604572,2018-06-14T03:55:05Z,17715,Gila
70603772,2018-06-14T03:00:53Z,629,Rupture
70602230,2018-06-14T01:14:34Z,11999,Vagabond
70602083,2018-06-14T01:01:43Z,12005,Ishtar
70601948,2018-06-14T00:45:09Z,628,Arbitrator
70601535,2018-06-14T00:21:53Z,12019,Sacrilege
70601285,2018-06-14T00:03:28Z,12005,Ishtar
70600737,2018-06-13T23:16:28Z,17715,Gila
70600582,2018-06-13T23:05:04Z,17715,Gila
70600567,2018-06-13T23:03:27Z,17843,Vexor Navy Issue
70599513,2018-06-13T22:05:27Z,12019,Sacrilege
70599491,2018-06-13T22:04:40Z,17718,Phantasm
70599481,2018-06-13T22:04:29Z,624,Maller
70599298,2018-06-13T21:58:14Z,17715,Gila
70599296,2018-06-13T21:58:10Z,621,Caracal
70598993,2018-06-13T21:42:40Z,12019,Sacrilege
70598946,2018-06-13T21:40:22Z,621,Caracal
70598570,2018-06-13T21:24:46Z,47270,Vedmak
70598102,2018-06-13T21:07:01Z,12023,Deimos
70597753,2018-06-13T20:53:47Z,626,Vexor
70597439,2018-06-13T20:42:30Z,626,Vexor
70597130,2018-06-13T20:31:27Z,621,Caracal
70596950,2018-06-13T20:24:55Z,17715,Gila
70596935,2018-06-13T20:24:19Z,621,Caracal
70596080,2018-06-13T19:51:13Z,621,Caracal
70595285,2018-06-13T19:23:08Z,621,Caracal
70594674,2018-06-13T19:02:00Z,12023,Deimos
70594596,2018-06-13T18:59:13Z,17715,Gila
70593879,2018-06-13T18:28:42Z,17715,Gila
70593816,2018-06-13T18:26:42Z,626,Vexor
70593402,2018-06-13T18:09:56Z,17715,Gila
70593363,2018-06-13T18:08:03Z,623,Moa
70593287,2018-06-13T18:05:08Z,621,Caracal
70592420,2018-06-13T17:24:35Z,17715,Gila
70591365,2018-06-13T16:36:45Z,621,Caracal
70590411,2018-06-13T15:41:34Z,12019,Sacrilege
70590318,2018-06-13T15:36:41Z,12015,Muninn
70590244,2018-06-13T15:32:57Z,12019,Sacrilege
70590149,2018-06-13T15:26:45Z,12023,Deimos
70589900,2018-06-13T15:12:26Z,626,Vexor
70589741,2018-06-13T15:04:50Z,622,Stabber
70589161,2018-06-13T14:28:00Z,17715,Gila
70589002,2018-06-13T14:19:15Z,17715,Gila
70588972,2018-06-13T14:18:09Z,12005,Ishtar
70587870,2018-06-13T13:09:42Z,17715,Gila
70587448,2018-06-13T12:37:46Z,621,Caracal
70586852,2018-06-13T11:50:17Z,626,Vexor
70586372,2018-06-13T10:51:26Z,17715,Gila
70586014,2018-06-13T10:16:58Z,17715,Gila
70585962,2018-06-13T10:10:41Z,17715,Gila
70585772,2018-06-13T09:55:31Z,11993,Cerberus
70585337,2018-06-13T09:22:06Z,17715,Gila
70584717,2018-06-13T08:33:29Z,627,Thorax
70584506,2018-06-13T08:11:56Z,17715,Gila
70584183,2018-06-13T07:43:06Z,627,Thorax
70584103,2018-06-13T07:35:54Z,17715,Gila
70584081,2018-06-13T07:33:57Z,12005,Ishtar
70583909,2018-06-13T07:16:44Z,12019,Sacrilege
70583697,2018-06-13T06:52:09Z,17715,Gila
70583098,2018-06-13T06:01:44Z,17715,Gila
70582967,2018-06-13T05:49:14Z,17715,Gila
70582707,2018-06-13T05:21:22Z,17634,Caracal Navy Issue
